 LEU    "O" -0.567900
 LYN    "N" -0.415700
 LYN    "H"  0.271900
 LYN   "CA" -0.072060
 LYN   "HA"  0.099400
 LYN   "CB" -0.048450
 LYN  "HB2"  0.034000
 LYN  "HB3"  0.034000
 LYN   "CG"  0.066120
 LYN  "HG2"  0.010410
 LYN  "HG3"  0.010410
 LYN   "CD" -0.037680
 LYN  "HD2"  0.011550
 LYN  "HD3"  0.011550
 LYN   "CE"  0.326040
 LYN  "HE2" -0.033580
 LYN  "HE3" -0.033580
 LYN   "NZ" -1.035810
 LYN  "HZ2"  0.386040
 LYN  "HZ3"  0.386040
 LYN    "C"  0.597300
 LYN    "O" -0.567900
 LYS    "N" -0.347900
 LYS    "H"  0.274700
 LYS   "CA" -0.240000
 LYS   "HA"  0.142600
 LYS   "CB" -0.009400
 LYS  "HB2"  0.036200
 LYS  "HB3"  0.036200
 LYS   "CG"  0.018700
 LYS  "HG2"  0.010300
 LYS  "HG3"  0.010300
 LYS   "CD" -0.047900
 LYS  "HD2"  0.062100
 LYS  "HD3"  0.062100
 LYS   "CE" -0.014300
 LYS  "HE2"  0.113500
 LYS  "HE3"  0.113500
 LYS   "NZ" -0.385400
 LYS  "HZ1"  0.340000
 LYS  "HZ2"  0.340000
 LYS  "HZ3"  0.340000
 LYS    "C"  0.734100
 LYS    "O" -0.589400
 MET    "N" -0.415700
 MET    "H"  0.271900
 MET   "CA" -0.023700
 MET   "HA"  0.088000
 MET   "CB"  0.034200
 MET  "HB2"  0.024100
 MET  "HB3"  0.024100
 MET   "CG"  0.001800
 MET  "HG2"  0.044000
 MET  "HG3"  0.044000
 MET   "SD" -0.273700
 MET   "CE" -0.053600
 MET  "HE1"  0.068400
 MET  "HE2"  0.068400
 MET  "HE3"  0.068400
 MET    "C"  0.597300
 MET    "O" -0.567900
 PHE    "N" -0.415700
 PHE    "H"  0.271900
 PHE   "CA" -0.002400
 PHE   "HA"  0.097800
 PHE   "CB" -0.034300
 PHE  "HB2"  0.029500
 PHE  "HB3"  0.029500
 PHE   "CG"  0.011800
 PHE  "CD1" -0.125600
 PHE  "HD1"  0.133000
 PHE  "CE1" -0.170400
 PHE  "HE1"  0.143000
 PHE   "CZ" -0.107200
 PHE   "HZ"  0.129700
 PHE  "CE2" -0.170400
 PHE  "HE2"  0.143000
 PHE  "CD2" -0.125600
 PHE  "HD2"  0.133000
 PHE    "C"  0.597300
 PHE    "O" -0.567900
 PRO    "N" -0.254800
 PRO   "CD"  0.019200
 PRO  "HD2"  0.039100
 PRO  "HD3"  0.039100
 PRO   "CG"  0.018900
 PRO  "HG2"  0.021300
 PRO  "HG3"  0.021300
 PRO   "CB" -0.007000
 PRO  "HB2"  0.025300
 PRO  "HB3"  0.025300
 PRO   "CA" -0.026600
 PRO   "HA"  0.064100
 PRO    "C"  0.589600
 PRO    "O" -0.574800
 SER    "N" -0.415700
 SER    "H"  0.271900
 SER   "CA" -0.024900
 SER   "HA"  0.084300
 SER   "CB"  0.211700
 SER  "HB2"  0.035200
 SER  "HB3"  0.035200
 SER   "OG" -0.654600
 SER   "HG"  0.427500
 SER    "C"  0.597300
 SER    "O" -0.567900
 THR    "N" -0.415700
 THR    "H"  0.271900
 THR   "CA" -0.038900
 THR   "HA"  0.100700
 THR   "CB"  0.365400
 THR   "HB"  0.004300
 THR  "CG2" -0.243800
 THR "HG21"  0.064200
 THR "HG22"  0.064200
 THR "HG23"  0.064200
 THR  "OG1" -0.676100
 THR  "HG1"  0.410200
 THR    "C"  0.597300
 THR    "O" -0.567900
 TRP    "N" -0.415700
 TRP    "H"  0.271900
 TRP   "CA" -0.027500
 TRP   "HA"  0.112300
 TRP   "CB" -0.005000
 TRP  "HB2"  0.033900
 TRP  "HB3"  0.033900
 TRP   "CG" -0.141500
 TRP  "CD1" -0.163800
 TRP  "HD1"  0.206200
 TRP  "NE1" -0.341800
 TRP  "HE1"  0.341200
 TRP  "CE2"  0.138000
 TRP  "CZ2" -0.260100
 TRP  "HZ2"  0.157200
 TRP  "CH2" -0.113400
 TRP  "HH2"  0.141700
 TRP  "CZ3" -0.197200
 TRP  "HZ3"  0.144700
 TRP  "CE3" -0.238700
 TRP  "HE3"  0.170000
 TRP  "CD2"  0.124300
 TRP    "C"  0.597300
 TRP    "O" -0.567900
 TYR    "N" -0.415700
 TYR    "H"  0.271900
 TYR   "CA" -0.001400
 TYR   "HA"  0.087600
 TYR   "CB" -0.015200
 TYR  "HB2"  0.029500
 TYR  "HB3"  0.029500
 TYR   "CG" -0.001100
 TYR  "CD1" -0.190600
 TYR  "HD1"  0.169900
 TYR  "CE1" -0.234100
 TYR  "HE1"  0.165600
 TYR   "CZ"  0.322600
 TYR   "OH" -0.557900
 TYR   "HH"  0.399200
 TYR  "CE2" -0.234100
 TYR  "HE2"  0.165600
 TYR  "CD2" -0.190600
 TYR  "HD2"  0.169900
 TYR    "C"  0.597300
 TYR    "O" -0.567900
 VAL    "N" -0.415700
 VAL    "H"  0.271900
 VAL   "CA" -0.087500
 VAL   "HA"  0.096900
 VAL   "CB"  0.298500
 VAL   "HB" -0.029700
 VAL  "CG1" -0.319200
 VAL "HG11"  0.079100
 VAL "HG12"  0.079100
 VAL "HG13"  0.079100
 VAL  "CG2" -0.319200
 VAL "HG21"  0.079100
 VAL "HG22"  0.079100
 VAL "HG23"  0.079100
 VAL    "C"  0.597300
 VAL    "O" -0.567900
NALA    "N"  0.141400
NALA   "H1"  0.199700
NALA   "H2"  0.199700
NALA   "H3"  0.199700
NALA   "CA"  0.096200
NALA   "HA"  0.088900
NALA   "CB" -0.059700
NALA  "HB1"  0.030000
NALA  "HB2"  0.030000
NALA  "HB3"  0.030000
NALA    "C"  0.616300
NALA    "O" -0.572200
NARG    "N"  0.130500
NARG   "H1"  0.208300
NARG   "H2"  0.208300
NARG   "H3"  0.208300
NARG   "CA" -0.022300
NARG   "HA"  0.124200
NARG   "CB"  0.011800
NARG  "HB2"  0.022600
NARG  "HB3"  0.022600
NARG   "CG"  0.023600
NARG  "HG2"  0.030900
NARG  "HG3"  0.030900
NARG   "CD"  0.093500
NARG  "HD2"  0.052700
NARG  "HD3"  0.052700
NARG   "NE" -0.565000
NARG   "HE"  0.359200
NARG   "CZ"  0.828100
NARG  "NH1" -0.869300
NARG "HH11"  0.449400
NARG "HH12"  0.449400
NARG  "NH2" -0.869300
NARG "HH21"  0.449400
NARG "HH22"  0.449400
NARG    "C"  0.721400
NARG    "O" -0.601300
NASN    "N"  0.180100
NASN   "H1"  0.192100
NASN   "H2"  0.192100
NASN   "H3"  0.192100
NASN   "CA"  0.036800
NASN   "HA"  0.123100
NASN   "CB" -0.028300
NASN  "HB2"  0.051500
NASN  "HB3"  0.051500
NASN   "CG"  0.583300
NASN  "OD1" -0.574400
NASN  "ND2" -0.863400
NASN "HD21"  0.409700
NASN "HD22"  0.409700
NASN    "C"  0.616300
NASN    "O" -0.572200
NASP    "N"  0.078200
NASP   "H1"  0.220000
NASP   "H2"  0.220000
NASP   "H3"  0.220000
NASP   "CA"  0.029200
NASP   "HA"  0.114100
NASP   "CB" -0.023500
NASP  "HB2" -0.016900
NASP  "HB3" -0.016900
NASP   "CG"  0.819400
NASP  "OD1" -0.808400
NASP  "OD2" -0.808400
NASP    "C"  0.562100
NASP    "O" -0.588900
NCYS    "N"  0.132500
NCYS   "H1"  0.202300
NCYS   "H2"  0.202300
NCYS   "H3"  0.202300
NCYS   "CA"  0.092700
NCYS   "HA"  0.141100
NCYS   "CB" -0.119500
NCYS  "HB2"  0.118800
NCYS  "HB3"  0.118800
NCYS   "SG" -0.329800
NCYS   "HG"  0.197500
NCYS    "C"  0.612300
NCYS    "O" -0.571300
NCYX    "N"  0.206900
NCYX   "H1"  0.181500
NCYX   "H2"  0.181500
NCYX   "H3"  0.181500
NCYX   "CA"  0.105500
NCYX   "HA"  0.092200
NCYX   "CB" -0.027700
NCYX  "HB2"  0.068000
NCYX  "HB3"  0.068000
NCYX   "SG" -0.098400
NCYX    "C"  0.612300
NCYX    "O" -0.571300
NGLN    "N"  0.149300
NGLN   "H1"  0.199600
NGLN   "H2"  0.199600
NGLN   "H3"  0.199600
NGLN   "CA"  0.053600
NGLN   "HA"  0.101500
NGLN   "CB"  0.065100
NGLN  "HB2"  0.005000
NGLN  "HB3"  0.005000
NGLN   "CG" -0.090300
NGLN  "HG2"  0.033100
NGLN  "HG3"  0.033100
NGLN   "CD"  0.735400
NGLN  "OE1" -0.613300
NGLN  "NE2" -1.003100
NGLN "HE21"  0.442900
NGLN "HE22"  0.442900
NGLN    "C"  0.612300
NGLN    "O" -0.571300
NGLU    "N"  0.001700
NGLU   "H1"  0.239100
NGLU   "H2"  0.239100
NGLU   "H3"  0.239100
NGLU   "CA"  0.058800
NGLU   "HA"  0.120200
NGLU   "CB"  0.090900
NGLU  "HB2" -0.023200
NGLU  "HB3" -0.023200
NGLU   "CG" -0.023600
NGLU  "HG2" -0.031500
NGLU  "HG3" -0.031500
NGLU   "CD"  0.808700
NGLU  "OE1" -0.818900
NGLU  "OE2" -0.818900
NGLU    "C"  0.562100
NGLU    "O" -0.588900
NGLY    "N"  0.294300
NGLY   "H1"  0.164200
NGLY   "H2"  0.164200
NGLY   "H3"  0.164200
NGLY   "CA" -0.010000
NGLY  "HA2"  0.089500
NGLY  "HA3"  0.089500
NGLY    "C"  0.616300
NGLY    "O" -0.572200
NHID    "N"  0.154200
NHID   "H1"  0.196300
NHID   "H2"  0.196300
NHID   "H3"  0.196300
NHID   "CA"  0.096400
NHID   "HA"  0.095800
NHID   "CB"  0.025900
NHID  "HB2"  0.020900
NHID  "HB3"  0.020900
NHID   "CG" -0.039900
NHID  "ND1" -0.381900
NHID  "HD1"  0.363200
NHID  "CE1"  0.212700
NHID  "HE1"  0.138500
NHID  "NE2" -0.571100
NHID  "CD2"  0.104600
NHID  "HD2"  0.129900
NHID    "C"  0.612300
NHID    "O" -0.571300
NHIE    "N"  0.147200
NHIE   "H1"  0.201600
NHIE   "H2"  0.201600
NHIE   "H3"  0.201600
NHIE   "CA"  0.023600
NHIE   "HA"  0.138000
NHIE   "CB"  0.048900
NHIE  "HB2"  0.022300
NHIE  "HB3"  0.022300
NHIE   "CG"  0.174000
NHIE  "ND1" -0.557900
NHIE  "CE1"  0.180400
NHIE  "HE1"  0.139700
NHIE  "NE2" -0.278100
NHIE  "HE2"  0.332400
NHIE  "CD2" -0.234900
NHIE  "HD2"  0.196300
NHIE    "C"  0.612300
NHIE    "O" -0.571300
NHIP    "N"  0.256000
NHIP   "H1"  0.170400
NHIP   "H2"  0.170400
NHIP   "H3"  0.170400
NHIP   "CA"  0.058100
NHIP   "HA"  0.104700
NHIP   "CB"  0.048400
NHIP  "HB2"  0.053100
NHIP  "HB3"  0.053100
NHIP   "CG" -0.023600
NHIP  "ND1" -0.151000
NHIP  "HD1"  0.382100
NHIP  "CE1" -0.001100
NHIP  "HE1"  0.264500
NHIP  "NE2" -0.173900
NHIP  "HE2"  0.392100
NHIP  "CD2" -0.143300
NHIP  "HD2"  0.249500
NHIP    "C"  0.721400
NHIP    "O" -0.601300
NILE    "N"  0.031100
NILE   "H1"  0.232900
NILE   "H2"  0.232900
NILE   "H3"  0.232900
NILE   "CA"  0.025700
NILE   "HA"  0.103100
NILE   "CB"  0.188500
NILE   "HB"  0.021300
NILE  "CG2" -0.372000
NILE "HG21"  0.094700
NILE "HG22"  0.094700
NILE "HG23"  0.094700
NILE  "CG1" -0.038700
NILE "HG12"  0.020100
NILE "HG13"  0.020100
NILE  "CD1" -0.090800
NILE "HD11"  0.022600
NILE "HD12"  0.022600
NILE "HD13"  0.022600
NILE    "C"  0.612300
NILE    "O" -0.571300
NLEU    "N"  0.101000
NLEU   "H1"  0.214800
NLEU   "H2"  0.214800
NLEU   "H3"  0.214800
NLEU   "CA"  0.010400
NLEU   "HA"  0.105300
NLEU   "CB" -0.024400
NLEU  "HB2"  0.025600
NLEU  "HB3"  0.025600
NLEU   "CG"  0.342100
NLEU   "HG" -0.038000
NLEU  "CD1" -0.410600
NLEU "HD11"  0.098000
NLEU "HD12"  0.098000
NLEU "HD13"  0.098000
NLEU  "CD2" -0.410400
NLEU "HD21"  0.098000
NLEU "HD22"  0.098000
NLEU "HD23"  0.098000
NLEU    "C"  0.612300
NLEU    "O" -0.571300
NLYS    "N"  0.096600
NLYS   "H1"  0.216500
NLYS   "H2"  0.216500
NLYS   "H3"  0.216500
NLYS   "CA" -0.001500
NLYS   "HA"  0.118000
NLYS   "CB"  0.021200
NLYS  "HB2"  0.028300
NLYS  "HB3"  0.028300
NLYS   "CG" -0.004800
NLYS  "HG2"  0.012100
NLYS  "HG3"  0.012100
NLYS   "CD" -0.060800
NLYS  "HD2"  0.063300
NLYS  "HD3"  0.063300
NLYS   "CE" -0.018100
NLYS  "HE2"  0.117100
NLYS  "HE3"  0.117100
NLYS   "NZ" -0.376400
NLYS  "HZ1"  0.338200
NLYS  "HZ2"  0.338200
NLYS  "HZ3"  0.338200
NLYS    "C"  0.721400
NLYS    "O" -0.601300
NMET    "N"  0.159200
NMET   "H1"  0.198400
NMET   "H2"  0.198400
NMET   "H3"  0.198400
NMET   "CA"  0.022100
NMET   "HA"  0.111600
NMET   "CB"  0.086500
NMET  "HB2"  0.012500
NMET  "HB3"  0.012500
NMET   "CG"  0.033400
NMET  "HG2"  0.029200
NMET  "HG3"  0.029200
NMET   "SD" -0.277400
NMET   "CE" -0.034100
NMET  "HE1"  0.059700
NMET  "HE2"  0.059700
NMET  "HE3"  0.059700
NMET    "C"  0.612300
NMET    "O" -0.571300
NPHE    "N"  0.173700
NPHE   "H1"  0.192100
NPHE   "H2"  0.192100
NPHE   "H3"  0.192100
NPHE   "CA"  0.073300
NPHE   "HA"  0.104100
NPHE   "CB"  0.033000
NPHE  "HB2"  0.010400
NPHE  "HB3"  0.010400
NPHE   "CG"  0.003100
NPHE  "CD1" -0.139200
NPHE  "HD1"  0.137400
NPHE  "CE1" -0.160200
NPHE  "HE1"  0.143300
NPHE   "CZ" -0.120800
NPHE   "HZ"  0.132900
NPHE  "CE2" -0.160300
NPHE  "HE2"  0.143300
NPHE  "CD2" -0.139100
NPHE  "HD2"  0.137400
NPHE    "C"  0.612300
NPHE    "O" -0.571300
NPRO    "N" -0.202000
NPRO   "H2"  0.312000
NPRO   "H3"  0.312000
NPRO   "CD" -0.012000
NPRO  "HD2"  0.100000
NPRO  "HD3"  0.100000
NPRO   "CG" -0.121000
